,comment,username,time,like
8887,现在其实就是收复台湾的最好时间 也可以拖住美丽国 迫使美丽国不能两顾 更能间接的阻止中东更大规模的战争,亚郎风,2023-10-16 22:15,7.0
8888,這是要種族滅絕嗎猶太人真的太沒人性,漂洋過海de茶葉蛋,2023-10-16 20:34,12.0
8889,自从来了巴以冲突俄乌冲突就没人问了,你妞妞的,2023-10-17 18:48,4.0
8890,美国是想当屠夫的看门狗🐶？,难啊难不,2023-10-17 07:02,2.0
8892,看到弹幕还有一个你看他们笑得多开心的？,木燃luck,2023-10-18 01:33,149.0
8893,为人父母后真的看不得孩子遭受这种 他们那么稚嫩本该在父母怀里撒泼打混的 哪里能承受无尽的恐惧和伤痛,Oxieter,2023-10-17 22:55,244.0
8894,英雄联盟呢，超级英雄呢,小情人__,2023-10-17 22:34,25.0
8895,仇恨的种子已经埋下，两个文明的血泪将使它茁壮成长,WWC666,2023-10-18 00:17,56.0
8896,"1840年，不到两百年。
1931年，不到一百年。
1937年，八十六年。
1950年，七十三年。
1999年，二十四年。
81192，二十二年。",taotao不绝于耳,2023-10-18 01:24,561.0
8897,这种日子他们不是最近才过，而是过了50 60年…,W牛油果甘露i,2023-10-17 23:06,391.0
8898,稍微想象一下如果出生在这里，简直痛不欲生,在沙地里种扬柴,2023-10-17 22:28,60.0
8899,如果我们的国家不够强大！我们的国防力量不足以保护我们，那我们的小区，我们的城市就有可能遭遇这些残酷的事。不要怀疑这一点！因为在1949年以前，这样的事在中国发生过！实实在在的发生过！同胞们，看了这个视频你会发自内心的明白一件事：为中华之崛起而读书！为民族复兴努力奋斗！这不是空话，需要你我去践行。,燃系殷白,2023-10-18 14:50,1155.0
8900,"中国人就是从这样的战乱环境中走出来的，太难了，付出了无数的心血。
我奶奶那辈的兄弟姐妹还有在战乱时代死掉的。和平年代能活着太好了。",zzlrj,2023-10-18 01:22,182.0
8901,想起当年刚上初中军训后在操场上开晚会，班主任让大家介绍自己爱好目标和愿望，我当时说的愿望是世界和平，结果受到老师的轻视同学的讥讽，同学一致认为我这是最无聊最容易的愿望，而老师的意思大致是不包含自身利益的愿望就是敷衍了事不够真诚。但我是发自真心的因为假期时偶然看到过马格南的新闻图片顺势搜了些记录片大受刺激好几天情绪低落搞不明白人类为什么要这样，想想看过的动物世界里那些没有“人性”的动物对自己种群造成的伤害也不及人类对自己来的严重残忍，那时有点怀疑刚会拼音时就开始写的人之初那句了。也许和平在利益和各种矛盾面前,沐浴在正午的月光下,2023-10-18 22:34,642.0
8902,"“哈马斯为什么突然袭击以色列啊？？”
查询了半天历史资料后...
“为什么现在才打起来？”",水煮鸡蛋硬骨头,2023-10-17 23:36,136.0
8903,唉，太惨烈了，看哭了，能怎么办，找敌人同归于尽都难啊,玉面达达摩,2023-10-18 01:06,140.0
8904,很难想象在21世纪还有这种事情,可乐肥肥肥宅,2023-10-18 09:40,86.0
8905,虽然唯物主义思想告诉我要有群众史观，但我还是禁不住希望这个国家能出一个天降伟人来带领民众走出黑暗拥抱光明。,别太近-差不多得了,2023-10-18 00:23,4604.0
8906,中国人民争取独立和自由曾经付出比这高昂1000倍的代价，军民的伤亡和财产的损失难以计数。,aegk豪,2023-10-18 01:41,77.0
8907,说真的，战争是最吃力不讨好的事，两边不是你死就是我亡，科技、农业社会发展全部停滞，战后的重建工作繁琐复杂，一栋房子一个炸弹就塌了，但是盖起来得要一年甚至数年，其次连每天睡觉都是不踏实的。辛苦的还是平民，真心希望全球和平，抱着感恩的心去感谢地球母亲给我们人类的一切，别到最后毁了它。,Zedd77,2023-10-18 18:55,33.0
8908,希望世界和平,左左cys,2023-10-17 22:31,202.0
8909,救别人就等于救自己,以前想致富现在想脱贫,2023-10-17 19:02,60.0
8910,这是2023年啊,逃亡exile,2023-10-18 08:40,1027.0
8911,感谢先辈们的牺牲，不然，此时的我们，比他们还惨！,有猫没猫冰的冰冰,2023-10-18 02:21,31.0
8912,看到弹幕还有一个你看他们笑得多开心的？,木燃luck,2023-10-18 01:33,149.0
8913,为人父母后真的看不得孩子遭受这种 他们那么稚嫩本该在父母怀里撒泼打混的 哪里能承受无尽的恐惧和伤痛,Oxieter,2023-10-17 22:55,244.0
8914,英雄联盟呢，超级英雄呢,小情人__,2023-10-17 22:34,25.0
8915,仇恨的种子已经埋下，两个文明的血泪将使它茁壮成长,WWC666,2023-10-18 00:17,56.0
8916,"1840年，不到两百年。
1931年，不到一百年。
1937年，八十六年。
1950年，七十三年。
1999年，二十四年。
81192，二十二年。",taotao不绝于耳,2023-10-18 01:24,561.0
8917,这种日子他们不是最近才过，而是过了50 60年…,W牛油果甘露i,2023-10-17 23:06,391.0
8918,稍微想象一下如果出生在这里，简直痛不欲生,在沙地里种扬柴,2023-10-17 22:28,60.0
8919,如果我们的国家不够强大！我们的国防力量不足以保护我们，那我们的小区，我们的城市就有可能遭遇这些残酷的事。不要怀疑这一点！因为在1949年以前，这样的事在中国发生过！实实在在的发生过！同胞们，看了这个视频你会发自内心的明白一件事：为中华之崛起而读书！为民族复兴努力奋斗！这不是空话，需要你我去践行。,燃系殷白,2023-10-18 14:50,1155.0
8920,"中国人就是从这样的战乱环境中走出来的，太难了，付出了无数的心血。
我奶奶那辈的兄弟姐妹还有在战乱时代死掉的。和平年代能活着太好了。",zzlrj,2023-10-18 01:22,182.0
8921,想起当年刚上初中军训后在操场上开晚会，班主任让大家介绍自己爱好目标和愿望，我当时说的愿望是世界和平，结果受到老师的轻视同学的讥讽，同学一致认为我这是最无聊最容易的愿望，而老师的意思大致是不包含自身利益的愿望就是敷衍了事不够真诚。但我是发自真心的因为假期时偶然看到过马格南的新闻图片顺势搜了些记录片大受刺激好几天情绪低落搞不明白人类为什么要这样，想想看过的动物世界里那些没有“人性”的动物对自己种群造成的伤害也不及人类对自己来的严重残忍，那时有点怀疑刚会拼音时就开始写的人之初那句了。也许和平在利益和各种矛盾面前,沐浴在正午的月光下,2023-10-18 22:34,642.0
8922,"“哈马斯为什么突然袭击以色列啊？？”
查询了半天历史资料后...
“为什么现在才打起来？”",水煮鸡蛋硬骨头,2023-10-17 23:36,136.0
8923,唉，太惨烈了，看哭了，能怎么办，找敌人同归于尽都难啊,玉面达达摩,2023-10-18 01:06,140.0
8924,很难想象在21世纪还有这种事情,可乐肥肥肥宅,2023-10-18 09:40,86.0
8925,虽然唯物主义思想告诉我要有群众史观，但我还是禁不住希望这个国家能出一个天降伟人来带领民众走出黑暗拥抱光明。,别太近-差不多得了,2023-10-18 00:23,4604.0
8926,中国人民争取独立和自由曾经付出比这高昂1000倍的代价，军民的伤亡和财产的损失难以计数。,aegk豪,2023-10-18 01:41,77.0
8927,说真的，战争是最吃力不讨好的事，两边不是你死就是我亡，科技、农业社会发展全部停滞，战后的重建工作繁琐复杂，一栋房子一个炸弹就塌了，但是盖起来得要一年甚至数年，其次连每天睡觉都是不踏实的。辛苦的还是平民，真心希望全球和平，抱着感恩的心去感谢地球母亲给我们人类的一切，别到最后毁了它。,Zedd77,2023-10-18 18:55,33.0
8928,希望世界和平,左左cys,2023-10-17 22:31,202.0
8929,救别人就等于救自己,以前想致富现在想脱贫,2023-10-17 19:02,60.0
8930,这是2023年啊,逃亡exile,2023-10-18 08:40,1027.0
8931,感谢先辈们的牺牲，不然，此时的我们，比他们还惨！,有猫没猫冰的冰冰,2023-10-18 02:21,31.0
8932,有因才有果,bili_51684477231,2023-10-18 11:49,2.0
8933,你们注意到了么..小女孩手里的布娃娃….就像一个已故之人被母亲捧在手里..随着颠簸的汽车..晃动着四肢….战火硝烟..支离破碎的世界..他/她们甚至没有把握能否还有明天！….哎…..我又想起了一首歌（止战之殇）..光.轻如纸张..光.散落地方..光..在战争间隙中它慌忙..…所以请珍惜家人和朋友们,永远睡不够丫,2023-10-18 01:22,443.0
8934,知道国防的重要性了吧，任你在巧舌如簧都没用，落后就要挨打，很残酷，真的很残酷,清64646,2023-10-18 12:42,54.0
8935,唉。。上位者的游戏苦了老百姓。,爱的摔跤手,2023-10-17 21:52,38.0
8936,赶走侵略者，希望世界和平,LoganLee이낙근,2023-10-17 23:11,82.0
8937,真的没想过这样悲惨的画面会是彩色的,不会离谱肉就不改名,2023-10-18 19:06,69.0
8938,惊奇队长哪去啦,不可思议的假期,2023-10-17 23:01,58.0
8939,卧槽打起来我到哪买烟去太难过了😫,仙海逍遥,2023-10-18 00:00,61.0
8940,想起重庆，南京，彼时也在地狱中,亚当不辣不辣,2023-10-17 23:32,477.0
8941,高耸的隔离区围墙让我想起来一个电影，结尾那对父子说三年以后会回来,_阿琦_,2023-10-17 19:35,657.0
8942,说实话，看大楼倒了我没什么感觉，但是看到孩子受伤我是真的太难受了。这个世界还会好吗,duadu2008,2023-10-18 02:15,40.0
8943,人间炼狱，断水断电断粮，时间每推后一天，困难模式再增加一分。很难想象这是21世纪的世界，人类解放事业仍然任重道远。远离战争的唯一途径是热爱和平，同时身怀利刃！,海陆兄,2023-10-17 23:13,222.0
8944,都说京子心善，不假吧？,珠江哥萨克今天在抑郁,2023-10-17 22:19,87.0
8945,听说还要断网，后面视频都传不出来了,Sirius紫鸢,2023-10-18 00:20,65.0
8946,看这个视频有一种强烈的时空割裂感，地球另一端的人们是这样的生活,杂七知识收容所,2023-10-18 12:15,1563.0
8947,看到一片建筑废墟的那一幕，让我想到了512汶川大地震，同样的惨烈，同样的众志成城。只不过我们的是天灾，加沙的是人祸！愿世界早日和平,这六级号不要也罢,2023-10-18 01:39,141.0
8948,感觉生活在中国太安全了,dayulejiaii8,2023-10-18 00:08,25.0
8949,林海雪原，抗日联军和后方占领区的普通百姓和这比恐怖百倍。哎 感同身受啊感同身受啊,三石哥哥好开心,2023-10-17 22:51,362.0
8950,说实话看了很多战争电影和近几年的国内战争片，还有俄乌，都没有这次巴以的感触大，这次真的让我想到以前的中国，看这些视频拳头都攥紧了,M359,2023-10-18 12:03,70.0
8951,金字塔顶端的人的游戏。底端的人的噩梦。,水易三,2023-10-18 00:49,61.0
8952,巴以冲突从报纸打到黑白电视，再打到彩色电视，现在又打到b站,怀念君不请自来,2023-10-10 20:12,67.0
8953,其实就是领土没分好,i薇巴蒂,2023-10-10 14:10,15.0
8954,"第一：两国的历史纠葛 
第二：领土划分问题
第三：耶路撒冷的归属问题",Iris弋鸢,2023-10-11 11:38,20.0
8955,以前经常听真理只在大炮射程之内，这下终于理解了,北美机器猫,2023-10-10 23:20,10.0
8957,冷知识：五次中东战斗是都阿拉伯国家挑起，但都是以色列胜利，结果以色列领土越大越多。。。,小顷妙,2023-10-10 17:47,8.0
8958,先想想我们那些失业人群哪个不可怜?再考虑援助其他的国家吧,景和5566,2023-10-22 05:35,1.0
8959,像极了家族分家产，怎么分都有人不满意，这个问题确实难解,异结构分子,2023-10-15 12:41,2.0
8960,感谢，终于听清楚啥原因了,丹子520,2023-10-19 17:13,2.0
8962,战况激烈起来了,小风部落冲突,2023-10-10 13:23,2.0
8963,冷知识：以色列建国是苏联最早支持，美国一开始不答应。。。,小顷妙,2023-10-10 17:48,10.0
8964,格兰高地有个村庄叫阿卜杜拉存，原属于约旦，村里有温泉犹太人也想泡温泉，于是犹太人就拿走了这个村庄，格兰高地还有两座雪山，从欧洲来的犹太人想滑雪，可是以色列没有雪，于是他们又从约旦拿走了两座雪山到目前为止以色列侵占巴勒斯坦91%的国土面积，并利用世界上犹太财团控制的媒体颠倒黑白将以色列描述成受害者为其侵略和非人道行为洗白，并抹黑巴雷斯坦一众阿拉伯国家。,这辈子为人民服务,2023-10-10 13:24,25.0
8965,"从道义的角度，比较支持巴勒斯坦，犹太人自己没能坚守自己的领土，战争结束后也没有马上回到自己的故乡，等阿拉伯人在这里生活了上千年，突然说我要回来了，属于是有点玩不起。巴勒斯坦接受了这些犹太人，犹太人反而把对方赶了出去，现实版农夫与蛇。
相比之下巴勒斯坦人一直在坚持，没有因为打不过以色列，生存条件艰苦就选择放弃，和中国历史上的元朝有点相似。",小八捌8,2023-10-10 19:28,40.0
8966,"公元2000前闪族一支投靠了埃及，被叫希伯来人，公元1300年左右叛出埃及，自称犹太人。
希伯来人投靠埃及的同时，闪族还有一只游牧到迦南地区，叫迦南人，巴勒斯坦人祖先，后被获得埃及先进文化技术的犹太人打败。
现在，就是历史重现",国宝级保护动物,2023-10-10 14:33,10.0
8967,以色列根据联合国法理领有昔日英帝国撤离后的领土，历经5次中东战争，经过了血与火的考验，并得到了埃及等中东国家的认承。所以鹅ZAR和些什么巴儿斯坦粉最好自重,86442,2023-10-10 17:25,1.0
8968,现在这个时机确实很好，什叶派和逊尼派内部矛盾化解，现在打就相当于美国要两线干预，阿拉伯世界也不希望巴勒斯坦灭国，这次很有可能就是第六次中东战争的开端,代肝主播迪奥,2023-10-10 15:54,2.0
8970,太像油管上那些韩国越南的史学家吹的，长江以北是韩国，长江以南是越南一样嘛！！这个世界就是这么血淋淋的丛林法则啊！吾辈当自强啊！！,算命算法,2023-10-10 18:05,5.0
